1,"El pescado es un alimento perecedero, es por esta razón por la que en la antigüedad se empleaban diversos métodos simples como el ahumado o el salazón.","El alimento marino con aletas y escamas es una comida que se descompone con el tiempo, por eso en tiempos antiguos solían usarse varias formas sencillas como el ahumado o la salación."
1,"El pescado es un alimento perecedero, por lo que en la antigüedad se utilizaban diversos métodos sencillos como el ahumado o la salazón.",
"
"
2,El proceso que se empleaba en China era muy novedoso se dejaba enmohecer el arroz con aspergillus oryzae que tiene un aspecto de polvo verde y se metían los pescados enteros en ánforas bien selladas.,La técnica que se usaba en China era en extremo nueva el arroz se permitía que el arroz se llenara del moho aspergillus oryzae que parece polvo verde y se revolcaban enteros los alimentos en recipientes bien sellados.
2,"El proceso que se utiliza en China es muy nuevo, el arroz se cuela en un molde con Aspergillus oryzae, el arroz es un polvo verde, se pone todo el pescado en una ampolla bien sellada.",
"
"
3,"El moho se dedica a consumir los hidratos de carbono existentes en el arroz debido a la acción de los enzimas, éstos poseen la capacidad de transformar las cadenas complejas de hidratos de carbono presentes en arroz azúcares simples (glucosa), de la misma forma estos enzimas digestivos del propio pescado rompen las proteínas de su carne para obtener los diferentes aminoácidos.","El moho consume los carbohidratos de carbono que hay en el arroz por medio de la acción las enzimas, quienes tienen la función de hacer que las cadenas complejas de hidratos de carbono del arroz se hagan azúcares  simples, o sea glucosa, así mismo, las enzimas digestivas del mismo pescado rompen las proteínas de su cuerpo para hacer varios aminoácidos."
3,"Los moldes se utilizan especialmente para consumir carbohidratos en el arroz debido a la acción de las enzimas que tienen la capacidad de convertir la compleja cadena de carbohidratos presentes en el arroz en monosacáridos (glucosa). Al igual que estas enzimas, la digestión del pescado en sí descompone la carne. Proteínas para obtener diferentes aminoácidos.",
"
"
4,"Este método de conservación de pescados enteros, hace además que los propios enzimas del pescado generen un potente saborizante denominado inosina monofosfato (IMP).",Esta forma de hacer duraderos los pescados provoca que las mismas enzimas de dicho alimento suelten un saborizante fuerte que se llama inosina monofosfato.
4,"Este método de conservación del pescado entero también puede hacer que las propias enzimas del pescado produzcan un sabor potente, llamado monofosfato de inosina (IMP).",
"
"
5,"La forma de conservar el pescado en salazón era aplicable a las poblaciones que vivían a lo largo del río Mekong, hoy en día es conocida en Japón con el nombre de shiokara, una especie de salsa de pescado (similar al garum romano).","El método para conservar sazonado el pescado solía ser factible de realizarse en los pueblos que existían en el río Mekong, actualmente se le conoce como shiokara en Japón, es una tipo de salsa de pescado."
5,"El método de marinar pescado es adecuado para las personas a lo largo del río Mekong, y hoy se llama shiokara (una especie de salsa de pescado (similar al garum romano)) en Japón.",
"
"
6,Las poblaciones de la costa no necesitaban aplicar estos métodos de conservación ya que disponían de pescado durante todo el año.,"Los pueblos que había junto al mar no necesitaban hacer esto, pues todo el año tenían alimento del mar, o sea pescado."
6,"Dado que los peces están disponibles durante todo el año en las zonas costeras, las poblaciones costeras no necesitan adoptar estos métodos de protección.",
"
"
7,"Los cultivadores de arroz a lo largo del río Mekong descubrieron la forma de conservar durante largos períodos de tiempo el pescado en arroz cocido, donde la fermentación proporciona diversos compuestos químicos que aromatizan y proporcionan sabor: ácido láctico y ácido acético (vinagre).","Los campesinos que cultivaban arroz  junto al río Mekong se dieron cuenta de que podrían conservar el pescado con arroz cocido, ahí, se fermenta y da varios productos químicos que dan aroma y sabor, estos son: ácido láctico y acético, o sea el vinagre."
7,Los productores de arroz a lo largo del río Mekong descubrieron cómo conservar el pescado durante mucho tiempo en el arroz cocido. La fermentación en el arroz puede proporcionar varios saborizantes y químicos aromatizantes: ácido láctico y ácido acético (vinagre).,
"
"
8,El resultado era un pescado conservado en una pieza y con un olor desagradable.,"De esto, resultó un pescado conservado en un solo trozo y con mal olor."
8,El resultado es que un pescado se conserva en una sola pieza y emite un olor desagradable.,
"
"
9,A pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,"Aun con eso, el pescado sabe bien para los humanos."
9,"Sin embargo, el sabor del pescado es muy adecuado para el consumo humano (con un sabor amargo).",
"
"
10,"Su preparación posterior, tras sacarlo de las ánforas era simple: se le quitaban las entrañas, se tiraba el arroz y la carne se disponía en piezas para su consumo.","Después de ponerlo fuera de los recipientes que mencionamos antes, es muy fácil prepararlo; se le quitan las tripas, se tira a la basura el arroz y se dispersa en pedazos para comerse."
10,"Después de sacarlo de la ampolla, las preparaciones posteriores son sencillas: retirar los órganos internos, tirar el arroz y cortar la carne en pequeños trozos para su consumo.",
"
"
11,A esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,"A esta cosa, que se parece al sushi, se le decía nare-zushi."
11,Este tipo de sushi se llama hoy nare-zushi (sushi maduro).,
"
"
12,"Es muy posible que poco a poco se dieran cuenta que el arroz del proceso de fermentación era igualmente comestible, pero un sabor ácido y con un fuerte olor a pescado.","Poco a poco, la gente vio que también el arroz se podía comer, sólo que apestaba a pescado y sabía ácido."
12,"Es probable que se den cuenta poco a poco de que el arroz en el proceso de fermentación se puede comer por igual, pero tiene un sabor amargo y un fuerte sabor a pescado.",
"
"
13,"Durante el período del Imperio Mongol que se expandió por el territorio Chino, esta forma de conservar el pescado quedó parcialmente olvidada, quizás por ser las costumbres mongolas más carnívoras.","Fue durante el imperio de los mongoles que se expendió esta receta por china, luego fue olvidada."
13,"Durante el período en que el Imperio mongol se expandió a todo el territorio chino, este método de criar peces se olvidó en parte, tal vez porque era la costumbre mongol más carnívora.",
"
"
14,Pero anterior al período Mongol el sushi se había expandido por la zona del mar del Japón.,Antes de ese periodo el sushi era famoso en Japón.
14,"Pero antes de la era de Mongolia, el sushi se había extendido por todo el Mar de Japón.",
"
"
15,En Japón este plato proliferó bajo el concepto de una nueva forma de conservar el pescado.,Ahí el platillo fue bien recibido por que servía para conservar comida.
15,"En Japón, este tipo de plato ha proliferado bajo el concepto de un nuevo método de conservación de pescado.",
"
"
16,En la época del siglo XVII se inventaba el vinagre de arroz y pronto cambiaría la forma de comer el nare-zushi (narezushi).,"En el siglo diecisiete, partir de la receta antes dicha, surgió el vinagre de arroz como una nueva forma de comer el narezushi."
16,"En el siglo XVII, se inventó el vinagre de arroz y pronto cambiará la forma de comer nare-zushi (narezushi).",
"
"
17,"Una de las referencias escritas más tempranas sobre el uso del sushi en Japón data del año 718 como parte de un tratado de leyes denominado Yororitsuryo, en el se hace referencia al uso del sushi como forma de pago de impuestos.","Se sabe, por una referencia antigua, que se usó, alguna vez, el sushi para pagar los impuestos."
17,"En Japón, la primera referencia escrita sobre el uso de sushi se remonta al año 718, que forma parte de un tratado legal llamado Yororitsuryo, que menciona al sushi como un propósito fiscal.",
"
"
18,"El descubrimiento del vinagre de arroz, hizo que se mezclase el vinagre con el arroz recién cocinado y se descubriera que no era necesario fermentar el pescado para obtener los sabores y aromas del nare-sushi.","Por otro lado, describir el vinagre con arroz recién hecho, provocó el descubrimiento de la inutilidad de fermentar el pescado para que supiera a naresushi."
18,El descubrimiento del vinagre de arroz dio como resultado que el vinagre se mezclara con arroz recién cocido y se descubrió que no era necesario fermentar el pescado para obtener el sabor y el aroma del nazushi.,
"
"
19,"A esta nueva forma de ingerir el pescado crudo con arroz la denominaron haya-zushi (sushi rápido), debido a que su preparación era mucho más simple y rápida.","A partir de ese momento, surgió el hayasushi, cuya preparación era veloz y fácil."
19,Dicen que este nuevo método utiliza arroz y sushi instantáneo con pescado crudo porque es más fácil y rápido de preparar.,
"
"
20,Este tipo de sushi se hizo muy popular y pronto se vendía en puestos callejeros en las zonas más humildes de Osaka.,Este alimento se hizo conocido y se empezó a vender mucho en las calles pobres de Osaka.
20,Este tipo de sushi fue muy popular y pronto se vendió en puestos callejeros en la zona más despreciable de Osaka.,
"
"
21,"La preparación del haya-zushi evolucionó durante el período Edo en las cercanías de Edo (la actual Tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero Hanaya Yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","A lo largo de los años, la preparación del sushi rápido en varios estados del oriente evolucionó en zushi nigiri."
21,"El proceso de preparación del haya-zushi evolucionó durante el período Edo (en la actual Tokio, japonés en japonés: ""La puerta de la bahía"") durante el período Edo. Al final de este período, el chef Hanaya Yohei (1799- 1858) creó un nuevo estilo llamado ""Nigiri Sushi"".",
"
"
22,Esta preparación rápida del sushi es la que se conoce mayoritariamente en la actualidad y su preparación rápida la ha convertido en un elemento de fast food.,"Es decir sushi hecho a mano, que se preparaba casi igual que hoy en día en algún restaurante de comida rápida."
